Name,Team,POS,ADP,PA,rPTS,PTS,aPOS,Dollars,NameASCII,PlayerId,MLBAMID
"Triston Casas ","BOS","1B",746.0599975585938,135.596,73.66830176115036,-73.63686348478674,7.555038463400127,-65.08182502138662,"Triston Casas","22514",671213
"Tyler Tolve ","ATL","C",999,1.00887,0.2015999983996153,-92.39434013796102,26.29857260146566,-65.09576753649536,"Tyler Tolve","sa3016960",681172
"Tanner Murray ","CHW","SS",999,174.447,60.46070176362991,-77.00902043009233,10.88220454006311,-65.12681589002923,"Tanner Murray","28848",695020
"Mike Tauchman ","NYM","OF",999,81.6974,35.19130074977875,-83.46078957426447,16.809601861951794,-65.65118771231268,"Mike Tauchman","15274",643565
"Tristan Gray ","MIN","1B/2B/3B/SS",999,155.255,58.37450164556503,-77.54166786177943,10.88220454006311,-65.65946332171633,"Tristan Gray","19877",656484
"Andrés Chaparro ","WSN","1B",999,143.28,71.16489911079407,-74.2760308305483,7.555038463400127,-65.72099236714817,"Andres Chaparro","21797",665953
"Juan Brito ","CLE","2B",999,111.003,54.21480052173138,-78.60372039500005,11.877546918772719,-65.72617347622733,"Juan Brito","sa3009808",682877
"Dylan Carlson ","CHC","OF",999,81.0633,34.64179968833923,-83.60108787381428,16.809601861951794,-65.79148601186247,"Dylan Carlson","20126",666185
"Abimelec Ortiz ","WSN","1B",999,151.487,69.85149863362312,-74.61136749594483,7.555038463400127,-66.05632903254471,"Abimelec Ortiz","sa3016926",694673
"Ryan Mountcastle ","BAL","1B/DH",748.0900268554688,145.694,68.67189955711365,-74.91254206356304,7.555038463400127,-66.35750360016291,"Ryan Mountcastle","18373",663624
"Vaughn Grissom ","LAA","2B",999,114.237,51.55890063941479,-79.28182324759034,11.877546918772719,-66.40427632881763,"Vaughn Grissom","26031",687093
"Brett Harris ","ATH","3B",999,83.1236,36.68160067498684,-83.08028704206163,15.509947123256422,-66.57033991880522,"Brett Harris","29788",695391
"Johan Rojas ","PHI","OF",999,66.1588,30.85519978404045,-84.56788041513683,16.809601861951794,-66.75827855318505,"Johan Rojas","24336",679032
"Hyeseong Kim ","LAD","2B",740.77001953125,102.614,47.53339931368828,-80.30961196442263,11.877546918772719,-67.43206504564989,"Hyeseong Kim","35322",808975
"Tyler Austin ","CHC","1B",999,119.403,64.38320231437683,-76.00752981274708,7.555038463400127,-67.45249134934694,"Tyler Austin","11850",592122
"Nelson Rada ","LAA","OF",999,74.5594,27.59959977865219,-85.39909836324004,16.809601861951794,-67.58949650128824,"Nelson Rada","sa3018421",703185
"Mark Canha ","TEX","OF",999,64.6414,27.328199818730354,-85.46839204717793,16.809601861951794,-67.65879018522612,"Mark Canha","11445",592192
"Drew Gilbert ","SFG","OF",999,57.2892,26.963100016117096,-85.56160912184274,16.809601861951794,-67.75200725989096,"Drew Gilbert","31545",687551
"Heston Kjerstad ","BAL","OF",999,63.5669,26.626301139593124,-85.64760042009941,16.809601861951794,-67.83799855814762,"Heston Kjerstad","31166",677008
"Leo Rivas ","SEA","2B",999,121.892,45.894799172878265,-80.72797842361646,11.877546918772719,-67.85043150484374,"Leo Rivas","21009",660844
"Alejandro Osuna ","TEX","OF",999,54.3986,26.42619998753071,-85.69869013282675,16.809601861951794,-67.88908827087496,"Alejandro Osuna","27915",696030
"Derek Hill ","CHW","OF",999,70.0473,26.13699960708618,-85.7725286100432,16.809601861951794,-67.9629267480914,"Derek Hill","16947",656537
"David Fry ","CLE","DH",999,149.487,62.318701565265656,-76.5346369738521,7.555038463400127,-67.97959851045198,"David Fry","24934",681807
"Nate Eaton ","BOS","OF",999,62.342,25.848199039697647,-85.84626500721683,16.809601861951794,-68.03666314526504,"Nate Eaton","25055",681987
"Wilmer Flores ",,"1B/DH",999,118.283,61.89479959011078,-76.6428673858812,7.555038463400127,-68.08782892248108,"Wilmer Flores","5827",527038
"Ty France ","SDP","1B",999,136.276,61.42700023949146,-76.76230565093287,7.555038463400127,-68.20726718753275,"Ty France","17982",664034
"Thairo Estrada ",,"2B",999,99.2977,44.24720038473606,-81.14864241234673,11.877546918772719,-68.27109549357402,"Thairo Estrada","16426",642731
"Ryan Ritter ","COL","2B/SS",999,116.585,48.03230130672455,-80.18223259033802,10.88220454006311,-68.3000280502749,"Ryan Ritter","31500",690022
"Grant McCray ","SFG","OF",999,71.0392,24.161899626255035,-86.2768100176633,16.809601861951794,-68.46720815571149,"Grant McCray","25690",687529
"Michael Helman ","TEX","OF",999,56.9482,23.854100286960602,-86.35539717051142,16.809601861951794,-68.54579530855963,"Michael Helman","24605",680737
"Nick Allen ","HOU","SS",999,114.143,45.47449843585491,-80.83528936956701,10.88220454006311,-68.9530848295039,"Nick Allen","22277",669397
"Gabriel Gonzalez ","MIN","OF",999,43.8375,21.762899972498417,-86.88932124950858,16.809601861951794,-69.07971938755679,"Gabriel Gonzalez","sa3015723",694224
"Blaine Crim ","COL","1B/DH",999,117.599,57.92209920287132,-77.65717499702652,7.555038463400127,-69.10213653362638,"Blaine Crim","25714",688760
"Andruw Monasterio ","BOS","SS",999,103.625,44.8600998967886,-80.99215725632062,10.88220454006311,-69.10995271625751,"Andruw Monasterio","19455",655316
"Jared Young ","NYM","1B/OF/DH",999,43.4538,21.41090017557144,-86.97919363814667,16.809601861951794,-69.16959177619486,"Jared Young","20404",676724
"Zach Dezenzo ","HOU","OF",999,52.4237,20.77280055731535,-87.14211287100525,16.809601861951794,-69.33251100905346,"Zach Dezenzo","31562",701305
"Orlando Arcia ","MIN","2B/3B/SS",999,97.818,43.10320018231869,-81.44072789560917,10.88220454006311,-69.55852335554606,"Orlando Arcia","13185",606115
"Stuart Fairchild ","CLE","OF",999,46.8416,19.884099185466766,-87.36901560155012,16.809601861951794,-69.55941373959831,"Stuart Fairchild","20321",656413
"Emmanuel Rodriguez ","MIN","OF",999,54.0619,19.42130023241043,-87.48717716793024,16.809601861951794,-69.67757530597845,"Emmanuel Rodriguez","sa3014693",691181
"Dylan Moore ","PHI","2B/OF",999,89.4531,38.61760097742081,-82.58598854216822,11.877546918772719,-69.7084416233955,"Dylan Moore","18042",664238
"Jose Iglesias ",,"2B/3B/SS",999,99.1311,42.257199212908745,-81.65672838360597,10.88220454006311,-69.77452384354285,"Jose Iglesias","10231",578428
"Billy Cook ","PIT","1B/OF",999,52.788,18.844099551439285,-87.63454771863873,16.809601861951794,-69.82494585668694,"Billy Cook","29573",695257
"Bryan De La Cruz ","PHI","OF/DH",999,44.6973,18.145099140703678,-87.81301610731464,16.809601861951794,-70.00341424536285,"Bryan De La Cruz","19600",650559
"Bryan Torres ","STL","OF",999,37.7891,17.763299755752087,-87.91049690987678,16.809601861951794,-70.10089504792498,"Bryan Torres","sa885119",663494
"Walker Jenkins ","MIN","OF",999,40.423,17.70069946348667,-87.92647998101617,16.809601861951794,-70.11687811906437,"Walker Jenkins","sa3022894",805805
"Jose Siri ","LAA","OF",999,50.168,17.372400104999542,-88.01030118714517,16.809601861951794,-70.20069932519337,"Jose Siri","17452",642350
"Taylor Trammell ","HOU","OF",999,40.7136,16.767800390720367,-88.16466724350812,16.809601861951794,-70.35506538155633,"Taylor Trammell","19960",666211
"Sterlin Thompson ","COL","OF",999,35.7083,16.756500244140625,-88.16755239052794,16.809601861951794,-70.35795052857615,"Sterlin Thompson","sa3019999",694514
"Gabriel Rincones Jr. ","PHI","OF",999,39.1748,16.694000273942947,-88.18350984749385,16.809601861951794,-70.37390798554206,"Gabriel Rincones Jr.","sa3020758",687282
"Esmerlyn Valdez ","PIT","1B/OF",999,38.5412,16.642199732363224,-88.19673553240946,16.809601861951794,-70.38713367045767,"Esmerlyn Valdez","sa3015768",699013
"Tommy Pham ","NYM","OF",999,37.0163,16.574100121855736,-88.21412268636541,16.809601861951794,-70.40452082441362,"Tommy Pham","2967",502054
"Petey Halpin ","CLE","OF",999,52.7637,16.463599160313606,-88.24233572923445,16.809601861951794,-70.43273386728265,"Petey Halpin","27931",690984
"Christian Franklin ","WSN","OF",999,41.0848,15.774100348353386,-88.41837817509654,16.809601861951794,-70.60877631314476,"Christian Franklin","sa3017510",681047
"Kristian Campbell ","BOS","2B",746.1400146484375,83.2124,35.05870068073273,-83.49464494873564,11.877546918772719,-70.61709802996292,"Kristian Campbell","33644",692225
"Ildemaro Vargas ","ARI","1B/2B/3B/SS/DH",999,73.2733,38.934100687503815,-82.5051800155817,10.88220454006311,-70.62297547551859,"Ildemaro Vargas","13324",545121
"Ryan Kreidler ","MIN","OF",999,53.1873,15.707999140024185,-88.43525509814103,16.809601861951794,-70.62565323618924,"Ryan Kreidler","25867",668952
"Adrian Del Castillo ","ARI","DH",999,128.594,51.94669750332832,-79.18281117209902,7.555038463400127,-70.6277727086989,"Adrian Del Castillo","29554",680728
"Manuel Margot ",,"OF",999,39.9022,15.634000211954117,-88.45414846251332,16.809601861951794,-70.64454660056153,"Manuel Margot","14712",622534
"Matthew Lugo ","LAA","OF",999,44.255,15.500399857759476,-88.48825922922167,16.809601861951794,-70.67865736726988,"Matthew Lugo","25980",683090
"Gio Urshela ",,"3B",999,46.2706,20.411500558257103,-87.23435978198015,15.509947123256422,-70.72441265872371,"Gio Urshela","10681",570482
"Junior Perez ","ATH","OF",999,37.4418,13.922899723052979,-88.89102566948861,16.809601861951794,-71.08142380753684,"Junior Perez","sa3005744",678577
"Adael Amador ","COL","2B",999,61.319,33.13599970936775,-83.98554787095857,11.877546918772719,-71.10800095218585,"Adael Amador","27962",691182
"Kameron Misner ","KCR","OF",999,39.5754,13.592899888753891,-88.97528104013811,16.809601861951794,-71.16567917818632,"Kameron Misner","26374",670224
"Ben Gamel ","ATL","OF",999,38.907,13.560300268232822,-88.98360435677212,16.809601861951794,-71.17400249482033,"Ben Gamel","12160",592325
"Tyler Wade ","TEX","OF",999,42.0691,13.478400066494942,-89.00451506985883,16.809601861951794,-71.19491320790704,"Tyler Wade","15730",642180
"Kevin Alcántara ","CHC","OF/DH",999,35.6688,13.470599688589573,-89.00650665792438,16.809601861951794,-71.19690479597257,"Kevin Alcantara","25971",682634
"Spencer Jones ","NYY","OF",999,38.4167,13.425200514495373,-89.01809794932188,16.809601861951794,-71.20849608737008,"Spencer Jones","sa3019969",682987
"Christian Koss ","SFG","2B",999,84.2728,32.5667984187603,-84.13087602185344,11.877546918772719,-71.25332910308072,"Christian Koss","27653",683766
"MJ Melendez ","NYM","OF",999,30.8198,13.014300242066383,-89.12300877398037,16.809601861951794,-71.31340691202858,"MJ Melendez","22197",669004
"Chas McCormick ","CHC","OF",999,30.1418,12.978299997746944,-89.13220033595509,16.809601861951794,-71.32259847400329,"Chas McCormick","19599",676801
"Braden Montgomery ","CHW","OF",999,38.4333,12.942300111055374,-89.14139180662046,16.809601861951794,-71.33178994466867,"Braden Montgomery","sa3038253",695731
"Jace Jung ","DET","3B",999,47.371,17.595600359141827,-87.95331382476736,15.509947123256422,-71.44336670151095,"Jace Jung","31437",690291
"Johnathan Rodríguez ","BAL","OF",999,27.3679,12.300099939107895,-89.30535799052333,16.809601861951794,-71.49575612857154,"Johnathan Rodriguez","22530",671286
"Jonatan Clase ","TOR","OF",999,29.0796,12.194800242781639,-89.33224304930555,16.809601861951794,-71.52264118735374,"Jonatan Clase","26599",682729
"Tyler Black ","MIL","1B/OF",999,27.1082,11.580800220370293,-89.4890091870127,16.809601861951794,-71.6794073250609,"Tyler Black","29949",672012
"Pedro León ","PHI","OF",999,32.9986,11.450099617242813,-89.52237959092216,16.809601861951794,-71.71277772897038,"Pedro Leon","27781",694175
"Will Wagner ","SDP","3B",999,32.3058,15.438000217080116,-88.50419107011184,15.509947123256422,-71.9942439468554,"Will Wagner","29634",695238
"Sam Antonacci ","CHW","2B/3B",999,60.8505,29.506199836730957,-84.91230631707136,11.877546918772719,-72.03475939829865,"Sam Antonacci","sa3025363",803011
"Jose Miranda ","SDP","3B",999,33.2172,15.0926001816988,-88.59237841137282,15.509947123256422,-72.0824312881164,"Jose Miranda","20538",669304
"Kyren Paris ","LAA","OF",999,26.3635,9.484699606895447,-90.02418440757626,16.809601861951794,-72.21458254562447,"Kyren Paris","26420",677347
"Victor Bericoto ","SFG","1B/OF",999,23.7335,9.17059987783432,-90.10438017236858,16.809601861951794,-72.29477831041679,"Victor Bericoto","sa3008767",682674
"Jett Williams ","MIL","SS",999,82.1032,32.226599872112274,-84.21773532195924,10.88220454006311,-72.33553078189614,"Jett Williams","sa3020134",702518
"Paul DeJong ","NYY","3B",999,40.6015,13.958400383591652,-88.88196166096164,15.509947123256422,-72.37201453770523,"Paul DeJong","18015",657557
"Akil Baddoo ","MIL","OF",999,21.9858,8.8420999199152,-90.18825259543088,16.809601861951794,-72.37865073347909,"Akil Baddoo","22168",668731
"Dominic Fletcher ","PIT","OF",999,21.332,8.627899810671806,-90.24294204591439,16.809601861951794,-72.4333401839626,"Dominic Fletcher","26149",666150
"Garrett Hampson ","CIN","OF",999,27.9728,8.622799757868052,-90.24424418850553,16.809601861951794,-72.43464232655373,"Garrett Hampson","19262",641658
"Rece Hinds ","CIN","OF",999,18.9179,8.575899876654148,-90.25621863959421,16.809601861951794,-72.44661677764243,"Rece Hinds","27493",677956
"Blake Dunn ","CIN","OF",999,24.7536,8.563700299710035,-90.25933342866489,16.809601861951794,-72.44973156671308,"Blake Dunn","29487",694362
"Jarred Kelenic ","CHW","OF",999,22.4017,8.534899771213531,-90.26668676327648,16.809601861951794,-72.45708490132469,"Jarred Kelenic","22558",672284
"Gustavo Campero ","LAA","OF",999,16.8466,8.41239981353283,-90.2979633830386,16.809601861951794,-72.48836152108682,"Gustavo Campero","22707",672569
"Jonah Bride ","TEX","3B",999,33.6137,13.042799580842257,-89.11573233895751,15.509947123256422,-72.6057852157011,"Jonah Bride","24703",681146
"Rhylan Thomas ","SEA","OF",999,15.0538,7.860200084745884,-90.43895070480595,16.809601861951794,-72.62934884285416,"Rhylan Thomas","31793",689041
"Dairon Blanco ","TEX","OF",999,15.5695,7.572800073772669,-90.51232951270944,16.809601861951794,-72.70272765075765,"Dairon Blanco","19779",680118
"Jurickson Profar ","ATL","OF",649.5900268554688,12.7837,7.4044999703764915,-90.55529979971614,16.809601861951794,-72.74569793776435,"Jurickson Profar","10815",595777
"Brock Wilken ","MIL","3B",999,37.3329,12.033300176262856,-89.37347715475096,15.509947123256422,-72.86353003149455,"Brock Wilken","sa3022499",694385
"Ryan Ward ","LAD","OF",999,14.9192,6.897800125181675,-90.68467011699404,16.809601861951794,-72.87506825504224,"Ryan Ward","sa1169792",669899
"Weston Wilson ","BAL","OF",999,15.7848,6.897000063210726,-90.684874388363,16.809601861951794,-72.8752725264112,"Weston Wilson","19358",642215
"Michael Siani ","LAD","OF",999,22.1109,6.870799846947193,-90.69156381272913,16.809601861951794,-72.88196195077734,"Michael Siani","22557",672279
"Andrew Pintar ","MIA","OF",999,21.3263,6.448200114071369,-90.79946173699766,16.809601861951794,-72.98985987504587,"Andrew Pintar","sa3020715",801464
"Victor Mesa Jr. ","TBR","OF",999,14.2882,6.429300121963024,-90.80428727227026,16.809601861951794,-72.99468541031845,"Victor Mesa Jr.","25999",683748
"Alex Verdugo ","SDP","OF",999,13.0441,6.373199835419655,-90.8186107656329,16.809601861951794,-73.00900890368112,"Alex Verdugo","17027",657077
"José Azocar ","ATL","OF/DH",999,15.5381,6.339699856936932,-90.82716396115133,16.809601861951794,-73.01756209919952,"Jose Azocar","18821",640492
"Héctor Rodríguez ","CIN","OF",999,12.0361,6.102899879217148,-90.88762359724463,16.809601861951794,-73.07802173529284,"Hector Rodriguez","sa3015828",699302
"Justin Dean ","CHC","OF",999,20.7647,6.0744001269340515,-90.8949001378439,16.809601861951794,-73.0852982758921,"Justin Dean","25005",681909
"Miles Mastrobuoni ","SEA","3B/OF",999,25.1469,10.953099932521582,-89.649273268726,15.509947123256422,-73.13932614546958,"Miles Mastrobuoni","20017",670156
"Matt Koperniak ","STL","OF",999,13.9592,5.737899921834469,-90.98081517948178,16.809601861951794,-73.17121331752998,"Matt Koperniak","sa3014834",689288
"A.J. Vukovich ","ARI","3B/OF",999,25.5695,10.793600171804428,-89.68999665722791,15.509947123256422,-73.1800495339715,"A.J. Vukovich","sa3014525",691021
"Joshua Báez ","STL","OF",999,12.0361,5.5713998936116695,-91.02332587231548,16.809601861951794,-73.21372401036368,"Joshua Baez","sa3017022",695491
"RJ Schreck ","TOR","OF",999,12.5578,5.556299861520529,-91.0271812039503,16.809601861951794,-73.21757934199852,"RJ Schreck","sa3022602",702302
"Jack Suwinski ","LAD","OF",999,12.3171,5.39280005171895,-91.06892588271722,16.809601861951794,-73.25932402076542,"Jack Suwinski","22244",669261
"Deyvison De Los Santos ","MIA","1B",999,91.6251,41.35709974169731,-81.88654127041973,7.555038463400127,-73.33150280701959,"Deyvison De Los Santos","27969",691277
"Eloy Jiménez ","TOR","DH/OF",999,10.2812,4.902700234204531,-91.19405789033668,16.809601861951794,-73.38445602838489,"Eloy Jimenez","17484",650391
"Jase Bowen ","SDP","OF",999,13.853,4.794500254094601,-91.22168344793064,16.809601861951794,-73.41208158597885,"Jase Bowen","sa3011267",687749
"Kemp Alderman ","MIA","OF",999,11.8841,4.78219984844327,-91.22482398052968,16.809601861951794,-73.41522211857789,"Kemp Alderman","sa3022562",694580
"Chris Taylor ","LAA","OF",999,15.0594,4.579200215637684,-91.2766537317175,16.809601861951794,-73.4670518697657,"Chris Taylor","13757",621035
"Jhonkensy Noel ","BAL","OF",999,9.27509,4.525200016796589,-91.29044103187833,16.809601861951794,-73.48083916992654,"Jhonkensy Noel","24257",678877
"Kristian Robinson ","ARI","OF",999,13.2666,4.508699901401997,-91.29465383198861,16.809601861951794,-73.48505197003682,"Kristian Robinson","sa3006884",677565
"Brennen Davis ","SEA","OF",999,11.9247,4.166199887171388,-91.38210074149313,16.809601861951794,-73.57249887954134,"Brennen Davis","sa3007876",680695
"Cristian Pache ","NYM","OF",999,16.665,4.0998003631830215,-91.39905383032261,16.809601861951794,-73.58945196837081,"Cristian Pache","19948",665506
"Juan Yepez ",,"1B/DH/OF",999,7.73413,4.023599981330335,-91.4185092686269,16.809601861951794,-73.6089074066751,"Juan Yepez","18400",660766
"Nolan Jones ","CLE","OF",999,9.99204,4.016200087964535,-91.42039860520681,16.809601861951794,-73.61079674325501,"Nolan Jones","20529",666134
"Trey Mancini ","LAA","1B/DH/OF",999,10.2552,3.915199924260378,-91.4461859097569,16.809601861951794,-73.63658404780513,"Trey Mancini","15149",641820
"Tyler Locklear ","ARI","1B",999,92.7582,40.14350003004074,-82.19639686093215,7.555038463400127,-73.64135839753202,"Tyler Locklear","31396",682988
"J.D. Martinez ",,"DH/OF",999,9.66807,3.7828999366611242,-91.47996466760318,16.809601861951794,-73.6703628056514,"J.D. Martinez","6184",502110
"Samad Taylor ","SDP","OF",999,8.92181,3.6500000543892384,-91.51389659021726,16.809601861951794,-73.70429472826547,"Samad Taylor","22274",669392
"LaMonte Wade Jr. ","CHW","1B/OF",999,7.68668,3.558899847790599,-91.53715624333046,16.809601861951794,-73.72755438137868,"LaMonte Wade Jr.","18126",664774
"Willie Calhoun ",,"DH/OF",999,7.21711,3.5331001803278923,-91.5437433998038,16.809601861951794,-73.73414153785201,"Willie Calhoun","17838",641432
"Seth Brown ","NYY","OF",999,7.13179,3.5279000233858824,-91.54507110092679,16.809601861951794,-73.735469238975,"Seth Brown","18171",664913
"Jake Cave ",,"OF",999,7.94418,3.3514000549912453,-91.59013497281721,16.809601861951794,-73.78053311086542,"Jake Cave","14477",595909
"Edward Olivares ","TBR","OF",999,6.94757,3.205700008198619,-91.62733502618158,16.809601861951794,-73.81773316422981,"Edward Olivares","19698",658668
"Kevin Newman ","KCR","3B",999,19.411,8.138000074774027,-90.36802296880886,15.509947123256422,-73.85807584555243,"Kevin Newman","17696",621028
"Hunter Renfroe ",,"OF",999,6.29847,3.0258000157773495,-91.67326699027936,16.809601861951794,-73.86366512832757,"Hunter Renfroe","15464",592669
"Andrew Pinckney ","WSN","OF",999,9.59493,2.9758001267910004,-91.68603293359544,16.809601861951794,-73.87643107164364,"Andrew Pinckney","sa3022670",687605
"Albert Almora Jr. ",,"OF",999,7.24811,2.9298000298440456,-91.69777765227511,16.809601861951794,-73.8881757903233,"Albert Almora Jr.","14109",546991
"Dustin Harris ","CHW","OF/DH",999,6.68852,2.929099965840578,-91.69795639221967,16.809601861951794,-73.88835453026786,"Dustin Harris","25705",687957
"Nick Senzel ","LAD","OF",999,7.40699,2.928299903869629,-91.69816066358862,16.809601861951794,-73.88855880163682,"Nick Senzel","19293",669222
"Harold Ramírez ",,"DH/OF",999,6.86259,2.843700049445033,-91.71976065046915,16.809601861951794,-73.91015878851736,"Harold Ramirez","14387",623912
"Alex Ramírez ","CHC","OF",999,7.80436,2.8126000985503197,-91.72770107230416,16.809601861951794,-73.91809921035238,"Alex Ramirez","sa3014695",691267
"Drew Avans ","COL","OF",999,6.84425,2.7836000230163336,-91.73510535515226,16.809601861951794,-73.92550349320047,"Drew Avans","25183",682183
"Joshua Palacios ",,"OF",999,6.28105,2.7579000275582075,-91.74166706342588,16.809601861951794,-73.93206520147409,"Joshua Palacios","19818",641943
"Oscar Colás ",,"OF",999,7.89013,2.727600149810314,-91.74940321103853,16.809601861951794,-73.93980134908674,"Oscar Colas","30162",693049
"Estevan Florial ",,"OF",999,6.51553,2.7116998955607414,-91.75346285494126,16.809601861951794,-73.94386099298947,"Estevan Florial","19151",664314
"Tirso Ornelas ","SDP","OF/DH",999,5.92338,2.6606001192703843,-91.76650962086039,16.809601861951794,-73.9569077589086,"Tirso Ornelas","22566",672359
"Corey Julks ","DET","OF",999,6.43927,2.659099919721484,-91.7668926509589,16.809601861951794,-73.9572907890071,"Corey Julks","20311",667452
"Daz Cameron ","MIL","OF",999,6.00817,2.5663999393582344,-91.79056075740294,16.809601861951794,-73.98095889545115,"Daz Cameron","18353",663662
"Justice Bigbie ","DET","OF",999,6.20109,2.562999965623021,-91.79142883676991,16.809601861951794,-73.98182697481812,"Justice Bigbie","sa3016971",694425
"Connor Joe ","SEA","OF",999,6.65224,2.540700001642108,-91.79712245093391,16.809601861951794,-73.98752058898212,"Connor Joe","16572",656582
"Drew Waters ","KCR","OF",999,6.52055,2.527899958193302,-91.8003905507722,16.809601861951794,-73.99078868882042,"Drew Waters","20505",671221
"Nick Gordon ",,"OF",999,6.78337,2.5097000133246183,-91.80503735038035,16.809601861951794,-73.99543548842854,"Nick Gordon","16337",624503
"Sandro Fabian ",,"OF",999,5.21939,2.4350000685080886,-91.82410969795103,16.809601861951794,-74.01450783599924,"Sandro Fabian","19910",660758
"Eddie Rosario ",,"OF/DH",999,5.80927,2.4220000617206097,-91.8274288523156,16.809601861951794,-74.0178269903638,"Eddie Rosario","12155",592696
"DJ Stewart ",,"OF",999,6.39272,2.376200000755489,-91.83912249792176,16.809601861951794,-74.02952063596997,"DJ Stewart","17766",621466
"Jordyn Adams ","MIL","OF",999,8.69012,2.316799860447645,-91.8542885080772,16.809601861951794,-74.0446866461254,"Jordyn Adams","23788",677941
"Kyle Farmer ","ATL","2B/DH",999,57.6338,21.586800202727318,-86.93428294291327,11.877546918772719,-74.05673602414055,"Kyle Farmer","14813",571657
"Mitch Haniger ",,"OF",999,6.09784,2.262800029478967,-91.86807571431304,16.809601861951794,-74.05847385236123,"Mitch Haniger","14274",571745
"Jud Fabian ","BAL","OF",999,8.14581,2.2611000053584576,-91.86850976350792,16.809601861951794,-74.05890790155613,"Jud Fabian","sa3019942",682983
"Ji Hwan Bae ","NYM","OF/DH",999,5.73618,2.2499999217689037,-91.87134383055847,16.809601861951794,-74.0617419686067,"Ji Hwan Bae","23818",678225
"Kevin Pillar ",,"OF/DH",999,5.2744,2.245899955742061,-91.87239063156058,16.809601861951794,-74.0627887696088,"Kevin Pillar","12434",607680
"Jacob Hurtubise ","MIL","OF",999,6.2869,2.1974000111222267,-91.88477360993119,16.809601861951794,-74.0751717479794,"Jacob Hurtubise","27599",674441
"Yanquiel Fernández ","NYY","OF/DH",999,4.49837,2.1837000171653926,-91.88827148462309,16.809601861951794,-74.0786696226713,"Yanquiel Fernandez","28552",692585
"Zach DeLoach ",,"OF",999,6.66842,2.174400147050619,-91.89064592218963,16.809601861951794,-74.08104406023784,"Zach DeLoach","27471",676113
"Ryan Noda ","BAL","1B/OF/DH",999,6.99934,2.1499998793005943,-91.89687578472152,16.809601861951794,-74.08727392276971,"Ryan Noda","23312",676116
"Daniel Johnson ","MIA","OF",999,4.96305,2.0927999541163445,-91.91148003719866,16.809601861951794,-74.10187817524687,"Daniel Johnson","19643",669288
"Steward Berroa ","MIL","OF",999,6.07246,2.075900014489889,-91.91579492020522,16.809601861951794,-74.10619305825341,"Steward Berroa","22766",672642
"Oscar Gonzalez ",,"OF/DH",999,4.60284,2.0442000459879637,-91.92388853819558,16.809601861951794,-74.1142866762438,"Oscar Gonzalez","20970",660757
"Yohandy Morales ","WSN","1B/3B",999,21.5101,7.114099964499474,-90.62944456461807,15.509947123256422,-74.11949744136164,"Yohandy Morales","sa3022672",691002
"Sam Hilliard ",,"OF/DH",999,4.77384,2.012699965387583,-91.93193112092025,16.809601861951794,-74.12232925896845,"Sam Hilliard","17954",656541
"Adam Duvall ",,"OF",999,5.2744,1.9988999916240573,-91.93545452239974,16.809601861951794,-74.12585266044795,"Adam Duvall","10950",594807
"Tyler Gentry ",,"OF",999,6.13832,1.9870999176055193,-91.93846731060987,16.809601861951794,-74.12886544865808,"Tyler Gentry","27784",694355
"Jason Heyward ",,"OF",999,4.38312,1.9622999662533402,-91.94479922013251,16.809601861951794,-74.13519735818072,"Jason Heyward","4940",518792
"Joey Gallo ",,"OF",999,5.68595,1.9501000866293907,-91.94791408648321,16.809601861951794,-74.13831222453143,"Joey Gallo","14128",608336
"Forrest Wall ",,"OF",999,5.24079,1.9379999712109566,-91.9510034810935,16.809601861951794,-74.1414016191417,"Forrest Wall","16496",657088
"Travis Blankenhorn ",,"DH/OF",999,5.53653,1.9173000138252974,-91.9562885824805,16.809601861951794,-74.14668672052869,"Travis Blankenhorn","18395",663905
"Tucker Flint ","LAA","OF",999,7.10851,1.9037999846041203,-91.95973540228943,16.809601861951794,-74.15013354033763,"Tucker Flint","sa3019856",687272
"DaShawn Keirsey Jr. ","ATL","OF",999,5.03329,1.865299966186285,-91.96956520517007,16.809601861951794,-74.15996334321828,"DaShawn Keirsey Jr.","24496",680577
"Trey Cabbage ",,"OF",999,5.4221,1.8607000708580017,-91.97073964783807,16.809601861951794,-74.1611377858863,"Trey Cabbage","21078",663550
"Kevin Kiermaier ",,"OF",999,5.17473,1.8573999218642712,-91.97158224000863,16.809601861951794,-74.16198037805682,"Kevin Kiermaier","11038",595281
"Carlos Rodríguez ","SDP","OF",999,4.3165,1.8523999936878681,-91.97285881883668,16.809601861951794,-74.1632569568849,"Carlos Rodriguez","sa3005478",677578
"Bligh Madris ","STL","1B/OF",999,5.87195,1.8382000289857388,-91.9764843457759,16.809601861951794,-74.1668824838241,"Bligh Madris","20054",676632
"David Dahl ",,"OF",999,4.67291,1.8340999316424131,-91.97753118030566,16.809601861951794,-74.16792931835386,"David Dahl","13744",621311
"Trenton Brooks ",,"OF/DH",999,3.86835,1.7587000280618668,-91.9967822409512,16.809601861951794,-74.18718037899941,"Trenton Brooks","19384",670092
"Robbie Grossman ",,"OF",999,4.38312,1.730500040575862,-92.0039822457724,16.809601861951794,-74.19438038382062,"Robbie Grossman","5254",543257
"Ryan McKenna ",,"OF",999,4.40484,1.6921000052243471,-92.01378652103323,16.809601861951794,-74.20418465908143,"Ryan McKenna","19928",663630
"Nacho Alvarez Jr. ","ATL","3B",999,17.691,6.768500156700611,-90.71768291165947,15.509947123256422,-74.20773578840303,"Nacho Alvarez Jr.","31765",805373
