Name,Team,POS,ADP,PA,rPTS,PTS,aPOS,Dollars,NameASCII,PlayerId,MLBAMID
"Sam Huff ","BAL","C",999,8.49903,2.4776001274585724,-97.57111142046848,27.34328016552604,-69.22783125494244,"Sam Huff","22209",669087
"Ricardo Olivar ","MIN","C/OF",999,5.67904,2.476200034841895,-97.57149585362457,27.34328016552604,-69.22821568809852,"Ricardo Olivar","sa3015234",691627
"Caleb Roberts ","ARI","C/OF",999,6.70079,2.3590000085532665,-97.60367627902123,27.34328016552604,-69.26039611349519,"Caleb Roberts","sa3016959",681134
"Josh Rojas ","KCR","2B/3B",999,56.5684,25.12760005891323,-91.35194359166853,21.08561731868389,-69.26632627298464,"Josh Rojas","19734",668942
"Bryan Torres ","STL","OF",999,51.2153,24.319300025701523,-91.57388414697895,21.305113631367174,-69.26877051561178,"Bryan Torres","sa885119",663494
"Ramón Rodríguez ","MIL","C",999,4.83522,2.275299971923232,-97.62665837953577,27.34328016552604,-69.28337821400973,"Ramon Rodriguez","sa918698",670232
"Curt Casali ",,"C",999,5.8799,2.1999999769032,-97.64733402227107,27.34328016552604,-69.30405385674504,"Curt Casali","12510",592200
"Brian Serven ","ATH","C",999,10.6538,2.1712999772280455,-97.65521438055833,27.34328016552604,-69.3119342150323,"Brian Serven","19422",661531
"Yan Gomes ",,"C",999,6.40373,2.083099976181984,-97.67943206756343,27.34328016552604,-69.3361519020374,"Yan Gomes","9627",543228
"Yeiner Fernandez ","LAD","C/2B",999,4.91556,2.0546999596990645,-97.68723005738167,27.34328016552604,-69.34394989185562,"Yeiner Fernandez","sa3015182",691558
"Carson Taylor ","SEA","C/1B",999,5.46319,1.9075000528246164,-97.7276477583974,27.34328016552604,-69.38436759287136,"Carson Taylor","sa3014468",694930
"Deyvison De Los Santos ","MIA","1B/3B",999,114.398,50.266800343990326,-84.44929872951161,14.057544455480272,-69.39175427403134,"Deyvison De Los Santos","sa3015168",691277
"Gabriel Gonzalez ","MIN","OF",999,48.0204,23.86669935286045,-91.69815785789926,21.305113631367174,-69.39304422653208,"Gabriel Gonzalez","sa3015723",694224
"Sam Antonacci ","CHW","2B/3B",999,54.4549,24.53859993815422,-91.51366944655902,21.08561731868389,-69.42805212787512,"Sam Antonacci","sa3025363",803011
"Akil Baddoo ","MIL","OF",999,58.8364,23.72290062904358,-91.73764167245514,21.305113631367174,-69.43252804108796,"Akil Baddoo","22168",668731
"Bryan Lavastida ","ATH","C",999,3.6616,1.498699993826449,-97.83989483049571,27.34328016552604,-69.49661466496967,"Bryan Lavastida","24765",681526
"Jakson Reetz ","SEA","C",999,4.95516,1.4851999673992395,-97.84360162653535,27.34328016552604,-69.5003214610093,"Jakson Reetz","17837",656883
"Tucker Barnhart ",,"C",999,5.77307,1.4738999521359801,-97.84670435022643,27.34328016552604,-69.5034241847004,"Tucker Barnhart","10200",571466
"Alex Isola ",,"C/1B",999,3.6616,1.440499977208674,-97.85587521336902,27.34328016552604,-69.51259504784296,"Alex Isola","sa1170516",684576
"Brice Matthews ","HOU","2B/3B",740.969970703125,58.8602,24.14080038666725,-91.62289603289038,21.08561731868389,-69.5372787142065,"Brice Matthews","33280",694728
"Diego Cartaya ","SFG","C",999,5.2667,1.3260999731719494,-97.88728681720445,27.34328016552604,-69.54400665167842,"Diego Cartaya","sa3008742",682616
"Eliezer Alfonzo ","LAD","C",999,2.96115,1.3226000107824802,-97.88824782619169,27.34328016552604,-69.54496766066563,"Eliezer Alfonzo","sa3003262",672613
"Andrew Knapp ",,"C",999,4.72431,1.3184000020846725,-97.88940105175693,27.34328016552604,-69.5461208862309,"Andrew Knapp","14942",595284
"Martín Maldonado ",,"C",999,5.91023,1.2980000264942646,-97.89500241477168,27.34328016552604,-69.55172224924564,"Martin Maldonado","6887",455117
"Alex Verdugo ","SDP","OF",999,47.0537,23.272599801421165,-91.86128389889694,21.305113631367174,-69.55617026752977,"Alex Verdugo","17027",657077
"Kevin Parada ","NYM","C",999,4.45269,1.2701000720262527,-97.90266309908858,27.34328016552604,-69.55938293356255,"Kevin Parada","sa3020575",691006
"Luca Tresh ","KCR","C",999,3.04031,1.2269999831914902,-97.91449738989259,27.34328016552604,-69.57121722436653,"Luca Tresh","sa3017394",681123
"Jeferson Morales ",,"C/OF",999,2.96115,1.1772999605163932,-97.92814387038031,27.34328016552604,-69.58486370485427,"Jeferson Morales","sa3005472",672373
"Francisco Mejía ",,"C",999,3.00919,1.1673999736085534,-97.93086217855995,27.34328016552604,-69.58758201303392,"Francisco Mejia","16403",642336
"Chas McCormick ","CHC","OF",999,53.7072,23.13150016963482,-91.90002660500362,21.305113631367174,-69.59491297363645,"Chas McCormick","19599",676801
"Darrien Miller ","MIL","C",999,4.05426,1.1260000169277191,-97.94222965226778,27.34328016552604,-69.59894948674174,"Darrien Miller","sa3011330",687152
"Jair Camargo ","ATL","C/DH",999,4.19578,1.1122999172657728,-97.94599138380539,27.34328016552604,-69.60271121827935,"Jair Camargo","21730",665856
"Kody Huff ","CLE","C",999,4.05426,1.075199980288744,-97.95617817123129,27.34328016552604,-69.61289800570525,"Kody Huff","sa3019982",687627
"Silas Ardoin ","BAL","C",999,4.05426,1.016099963337183,-97.97240567344846,27.34328016552604,-69.62912550792241,"Silas Ardoin","sa3019976",686976
"Nathan Hickey ","BOS","C/1B",999,3.04031,0.9684999380260706,-97.98547554307144,27.34328016552604,-69.6421953775454,"Nathan Hickey","sa3017398",687208
"Onil Perez ","SFG","C",999,2.30534,0.9631999917328358,-97.98693078614346,27.34328016552604,-69.64365062061742,"Onil Perez","sa3015610",692366
"Michael Turner ","CHW","C",999,2.96115,0.89579999120906,-98.00543727250933,27.34328016552604,-69.66215710698329,"Michael Turner","sa3020658",694478
"Andy Thomas ","SDP","C",999,3.08263,0.8950999933294952,-98.00562947578997,27.34328016552604,-69.66234931026392,"Andy Thomas","sa3016953",673990
"Stephen Scott ",,"C",999,2.52744,0.8936999896541238,-98.00601388452482,27.34328016552604,-69.66273371899877,"Stephen Scott","sa3011469",679663
"Griffin Lockwood-Powell ","LAD","C/1B",999,2.58606,0.8808999648317695,-98.00952847626095,27.34328016552604,-69.66624831073491,"Griffin Lockwood-Powell","sa3019303",674976
"Christian Cerda ","ARI","C",999,1.98987,0.8592999707907438,-98.01545933667813,27.34328016552604,-69.67217917115208,"Christian Cerda","sa3015623",692416
"Ronaldo Hernández ",,"C",999,1.97388,0.8197999922558665,-98.02630512018743,27.34328016552604,-69.68302495466139,"Ronaldo Hernandez","sa881850",660613
"Andrew Cossetti ","MIN","C/1B",999,2.92281,0.8137999838218093,-98.02795258418472,27.34328016552604,-69.68467241865868,"Andrew Cossetti","sa3020493",681355
"Stuart Fairchild ","CLE","OF",999,55.6185,22.77780021727085,-91.99714445804766,21.305113631367174,-69.69203082668048,"Stuart Fairchild","20321",656413
"Jose Siri ","LAA","OF",999,67.724,22.758300855755806,-92.00249853319923,21.305113631367174,-69.69738490183207,"Jose Siri","17452",642350
"Manuel Margot ",,"OF",999,57.7144,22.739299774169922,-92.00771579216917,21.305113631367174,-69.702602160802,"Manuel Margot","14712",622534
"Kenny Piper ","TBR","C",999,2.72677,0.7289999858476222,-98.05123670872686,27.34328016552604,-69.70795654320082,"Kenny Piper","sa3017664",700652
"Ryan Ignoffo ","MIA","C",999,1.51936,0.7079000123776495,-98.05703027502223,27.34328016552604,-69.71375010949617,"Ryan Ignoffo","sa3022573",813883
"Michael Papierski ",,"C",999,2.12463,0.6929999832063913,-98.061121479541,27.34328016552604,-69.71784131401498,"Michael Papierski","21386",657709
"Adrián Sugastey ","SFG","C",999,1.51445,0.6337999915704131,-98.07737643250181,27.34328016552604,-69.73409626697575,"Adrian Sugastey","sa3015190",692368
"Aramis Garcia ","ARI","C",999,2.78824,0.6199000608175993,-98.08119303305023,27.34328016552604,-69.73791286752419,"Aramis Garcia","16925",605244
"Brian Navarreto ","MIA","C",999,1.76277,0.6155000096186996,-98.08240118567471,27.34328016552604,-69.73912102014866,"Brian Navarreto","16398",640459
"Phil Clarke ",,"C",999,1.45726,0.6132999991532415,-98.08300525783149,27.34328016552604,-69.73972509230545,"Phil Clarke","sa3011379",671287
"Nate Baez ","BOS","C/1B",999,1.51936,0.6095000086352229,-98.08404864762623,27.34328016552604,-69.74076848210018,"Nate Baez","sa3020272",686960
"J.C. Correa ",,"C/2B",999,1.49262,0.6023999825119972,-98.08599815112215,27.34328016552604,-69.74271798559612,"J.C. Correa","sa3014823",682182
"Austin Allen ",,"C",999,1.63393,0.5989999822340906,-98.08693171281797,27.34328016552604,-69.74365154729195,"Austin Allen","18083",664119
"Noah Cardenas ","MIN","C",999,1.63826,0.5648999896366149,-98.09629478467521,27.34328016552604,-69.75301461914917,"Noah Cardenas","sa3017624",681433
"Grant Koch ",,"C",999,2.51959,0.5525999846868217,-98.09967208248136,27.34328016552604,-69.75639191695532,"Grant Koch","22045",667428
"Jon Berti ",,"3B",999,101.833,48.932600885629654,-84.81563914336371,14.057544455480272,-69.75809468788344,"Jon Berti","12037",542932
"Enmanuel Valdez ","PIT","1B",999,47.9146,24.538200199604034,-91.51377920554968,20.746184845518716,-69.76759436003097,"Enmanuel Valdez","21716",665839
"J.J. D'Orazio ","LAA","C",999,1.41248,0.43510000314563513,-98.1319348686755,27.34328016552604,-69.78865470314945,"J.J. D'Orazio","sa3008876",683490
"Logan Porter ","SFG","C",999,1.4341,0.426400015829131,-98.13432368463106,27.34328016552604,-69.791043519105,"Logan Porter","20626",682515
"Andres Sosa ",,"C",999,1.5752,0.41490001091733575,-98.13748132086924,27.34328016552604,-69.79420115534319,"Andres Sosa","sa3017605",703245
"Miguel Palma ","NYY","C",999,1.23113,0.4128000158816576,-98.13805793109466,27.34328016552604,-69.79477776556863,"Miguel Palma","sa3009279",682692
"Rob Brantly ",,"C",999,1.10863,0.3927999895531684,-98.14354947726214,27.34328016552604,-69.80026931173612,"Rob Brantly","10655",542963
"Connor Charping ","SEA","C",999,1.00377,0.33879999490454793,-98.1583766309262,27.34328016552604,-69.81509646540016,"Connor Charping","sa3020014",806464
"Adam Hackenberg ","CHW","C",999,1.63463,0.3183999606408179,-98.16397801005128,27.34328016552604,-69.82069784452524,"Adam Hackenberg","sa3017041",680753
"Pablo Aliendo ","CIN","C",999,1.09321,0.2656999862520024,-98.17844820812145,27.34328016552604,-69.83516804259541,"Pablo Aliendo","sa3006220",680846
"Tyler Tolve ","ATL","C",999,1.01405,0.2000999904703349,-98.19646045468082,27.34328016552604,-69.85318028915478,"Tyler Tolve","sa3016960",681172
"Kyle Farmer ","ATL","2B/DH",999,59.6271,22.666399851441383,-92.0277324303823,21.08561731868389,-69.94211511169841,"Kyle Farmer","14813",571657
"Nick Madrigal ","LAA","2B/3B",999,48.1618,22.644100055098534,-92.03385544037894,21.08561731868389,-69.94823812169504,"Nick Madrigal","20521",663611
"Tanner Murray ","CHW","2B/3B",999,63.8845,21.473099634051323,-92.35538516082606,21.08561731868389,-70.26976784214217,"Tanner Murray","sa3016805",695020
"Tyler Fitzgerald ","SFG","2B",999,56.112,21.45749966800213,-92.35966855187584,21.08561731868389,-70.27405123319195,"Tyler Fitzgerald","26208",666149
"César Prieto ","STL","2B/DH",999,46.76,21.41899999976158,-92.37023967323856,21.08561731868389,-70.28462235455467,"Cesar Prieto","30163",693409
"Tyler Black ","MIL","1B/OF",999,47.34,20.573500007390976,-92.60239447976019,21.305113631367174,-70.29728084839302,"Tyler Black","29949",672012
"Spencer Jones ","NYY","OF",999,55.2995,20.49870005249977,-92.6229328230036,21.305113631367174,-70.31781919163642,"Spencer Jones","sa3019969",682987
"Emmanuel Rodriguez ","MIN","OF",999,57.045,20.44499982893467,-92.63767766643872,21.305113631367174,-70.33256403507156,"Emmanuel Rodriguez","sa3014693",691181
"Walker Jenkins ","MIN","OF",999,46.4945,20.419600069522858,-92.64465185483041,21.305113631367174,-70.33953822346322,"Walker Jenkins","sa3022894",805805
"Christian Encarnacion-Strand ","CIN","1B",999,44.3062,21.912400670349598,-92.23476322350277,20.746184845518716,-70.48857837798404,"Christian Encarnacion-Strand","30011",687952
"Jack Suwinski ","LAD","OF",999,43.1765,19.757100604474545,-92.82655893527608,21.305113631367174,-70.52144530390889,"Jack Suwinski","22244",669261
"Taylor Trammell ","HOU","OF",999,48.7875,19.738499969244003,-92.83166624090835,21.305113631367174,-70.52655260954117,"Taylor Trammell","19960",666211
"Jonatan Clase ","TOR","OF",999,45.2878,19.540799744427204,-92.88595016504291,21.305113631367174,-70.58083653367575,"Jonatan Clase","26599",682729
"Samad Taylor ","SDP","OF",999,45.8947,19.426100358366966,-92.91744397228034,21.305113631367174,-70.61233034091319,"Samad Taylor","22274",669392
"Tristan Peters ","CHW","OF",999,47.8931,19.297199591994286,-92.95283715116594,21.305113631367174,-70.64772351979876,"Tristan Peters","30063",671976
"Kameron Misner ","KCR","OF",999,53.6288,19.03090077638626,-93.02595666692262,21.305113631367174,-70.72084303555545,"Kameron Misner","26374",670224
"Gabriel Rincones Jr. ","PHI","OF",999,44.3813,19.027599520981312,-93.0268631155527,21.305113631367174,-70.72174948418554,"Gabriel Rincones Jr.","sa3020758",687282
"Drew Waters ","KCR","OF",999,49.043,18.876799434423447,-93.06826934291425,21.305113631367174,-70.76315571154709,"Drew Waters","20505",671221
"Brett Harris ","ATH","3B",999,99.7627,44.97300139069557,-85.90285388368822,14.057544455480272,-70.84530942820795,"Brett Harris","29788",695391
"Tyler Wade ","TEX","OF",999,56.1684,18.508700340986252,-93.16934086815236,21.305113631367174,-70.8642272367852,"Tyler Wade","15730",642180
"Petey Halpin ","CLE","OF",999,58.6672,18.170100152492523,-93.26231267413375,21.305113631367174,-70.95719904276659,"Petey Halpin","27931",690984
"Matthew Lugo ","LAA","OF",999,49.9265,17.885399758815765,-93.34048483901496,21.305113631367174,-71.0353712076478,"Matthew Lugo","25980",683090
"Junior Perez ","ATH","OF",999,47.0835,17.25450061261654,-93.51371520038951,21.305113631367174,-71.20860156902235,"Junior Perez","sa3005744",678577
"Sterlin Thompson ","COL","OF",999,35.7238,17.09200030565262,-93.5583340385484,21.305113631367174,-71.25322040718122,"Sterlin Thompson","sa3019999",694514
"Victor Bericoto ","SFG","1B/OF",999,43.8814,17.038000375032425,-93.5731611746317,21.305113631367174,-71.26804754326453,"Victor Bericoto","sa3008767",682674
"Kevin Alcántara ","CHC","OF/DH",999,47.0662,17.030200090259314,-93.57530295300977,21.305113631367174,-71.2701893216426,"Kevin Alcantara","25971",682634
"Ryan Kreidler ","MIN","OF",999,60.0174,16.98579928278923,-93.58749439116546,21.305113631367174,-71.28238075979829,"Ryan Kreidler","25867",668952
"Joshua Báez ","STL","OF",999,36.0528,16.795300483703613,-93.63980096980933,21.305113631367174,-71.33468733844215,"Joshua Baez","sa3017022",695491
"Dominic Fletcher ","PIT","OF",999,39.967,16.386800214648247,-93.75196572650044,21.305113631367174,-71.44685209513327,"Dominic Fletcher","26149",666150
"Ben Gamel ","ATL","OF",999,44.9324,16.105799943208694,-93.82912192311454,21.305113631367174,-71.52400829174738,"Ben Gamel","12160",592325
"Pedro León ","PHI","OF",999,44.4306,15.829999931156635,-93.90485024838289,21.305113631367174,-71.59973661701571,"Pedro Leon","27781",694175
"James Triantos ","CHC","2B/3B",999,35.4172,16.44640050828457,-93.73560085983856,21.08561731868389,-71.64998354115467,"James Triantos","sa3017295",701649
"Weston Wilson ","BAL","OF",999,35.3202,15.44000019133091,-94.0119351862418,21.305113631367174,-71.70682155487464,"Weston Wilson","19358",642215
"Kyren Paris ","LAA","OF",999,41.8564,15.40500083565712,-94.0215452024667,21.305113631367174,-71.71643157109953,"Kyren Paris","26420",677347
"Justin Foscue ","TEX","1B/DH",999,35.391,17.432500541210175,-93.46484052344522,20.746184845518716,-71.7186556779265,"Justin Foscue","27501",679822
"Garrett Hampson ","CIN","OF",999,49.5429,15.339899390935898,-94.03942055839799,21.305113631367174,-71.73430692703081,"Garrett Hampson","19262",641658
"Tyler Callihan ","PIT","2B/OF",999,43.7371,16.110399469733238,-93.82785899916418,21.08561731868389,-71.7422416804803,"Tyler Callihan","27497",682997
"Ryan Ward ","LAD","OF",999,32.3634,15.293299525976181,-94.05221580704527,21.305113631367174,-71.74710217567811,"Ryan Ward","sa1169792",669899
"Shay Whitcomb ","HOU","2B/3B/OF/DH",999,39.1527,16.074900548905134,-93.83760618446395,21.08561731868389,-71.75198886578006,"Shay Whitcomb","27789",694376
"Gustavo Campero ","LAA","OF",999,30.6122,15.244000151753426,-94.06575227870418,21.305113631367174,-71.76063864733702,"Gustavo Campero","22707",672569
"Tre' Morgan ","TBR","1B",999,37.2012,16.761900410056114,-93.6489718600582,20.746184845518716,-71.90278701453948,"Tre' Morgan","sa3022919",691003
"Rece Hinds ","CIN","OF",999,33.3627,14.581299170851707,-94.24771469075763,21.305113631367174,-71.94260105939047,"Rece Hinds","27493",677956
"Blake Dunn ","CIN","OF",999,42.6403,14.445799872279167,-94.28491967446878,21.305113631367174,-71.97980604310162,"Blake Dunn","29487",694362
"Michael Toglia ","CIN","1B",999,42.2777,16.45239994674921,-93.73395355234172,20.746184845518716,-71.98776870682302,"Michael Toglia","25845",669911
"Maximo Acosta ","MIA","2B/3B/SS",999,68.4143,28.29789900779724,-90.48145258547666,17.370232310689723,-72.11122027478693,"Maximo Acosta","27963",691185
"Michael Siani ","LAD","OF",999,42.5196,13.71490003168583,-94.48560792119946,21.305113631367174,-72.18049428983227,"Michael Siani","22557",672279
"Abraham Toro ","KCR","1B",999,33.2531,15.56850004196167,-93.97665208957659,20.746184845518716,-72.23046724405789,"Abraham Toro","19844",647351
"Rhylan Thomas ","SEA","OF",999,25.4033,13.511300317943096,-94.54151170899165,21.305113631367174,-72.23639807762447,"Rhylan Thomas","31793",689041
"José Azocar ","ATL","OF/DH",999,33.1036,13.167900264263153,-94.63580144730147,21.305113631367174,-72.33068781593431,"Jose Azocar","18821",640492
"Héctor Rodríguez ","CIN","OF",999,24.9302,12.976899906992912,-94.68824574226038,21.305113631367174,-72.38313211089321,"Hector Rodriguez","sa3015828",699302
"Curtis Mead ","CHW","1B/3B",999,87.3638,39.19120064377785,-87.49040308044677,14.057544455480272,-72.4328586249665,"Curtis Mead","23986",678554
"Nolan Jones ","CLE","OF",999,31.5507,12.664199769496918,-94.77410599131389,21.305113631367174,-72.46899235994671,"Nolan Jones","20529",666134
"Steward Berroa ","MIL","OF",999,36.8016,12.380899257957935,-94.85189378083167,21.305113631367174,-72.54678014946448,"Steward Berroa","22766",672642
"Matt Koperniak ","STL","OF",999,30.175,12.339000381529331,-94.86339824640059,21.305113631367174,-72.55828461503343,"Matt Koperniak","sa3014834",689288
"Hao-Yu  Lee ","DET","2B/3B",999,30.7987,13.067800387740135,-94.66328656578374,21.08561731868389,-72.57766924709983,"Hao-Yu  Lee","sa3017863",701678
"Ryan Clifford ","NYM","1B/OF",999,30.9783,12.257800422608852,-94.88569388321059,21.305113631367174,-72.58058025184341,"Ryan Clifford","sa3020126",691775
"J.D. Martinez ",,"DH/OF",999,31.1161,12.188199877738953,-94.90480458832458,21.305113631367174,-72.5996909569574,"J.D. Martinez","6184",502110
"Dairon Blanco ","TEX","OF",999,24.7411,12.13010036945343,-94.92075737392686,21.305113631367174,-72.6156437425597,"Dairon Blanco","19779",680118
"Jared Young ","NYM","1B/OF/DH",999,25.1546,12.091000348329544,-94.93149333835136,21.305113631367174,-72.6263797069842,"Jared Young","20404",676724
"Vidal Bruján ","NYM","2B/3B/SS/OF/DH",999,61.5534,26.239799693226814,-91.04655921171891,17.370232310689723,-72.67632690102919,"Vidal Brujan","20536",660644
"Matt Mervis ","WSN","1B",999,35.2373,13.56190039217472,-94.52761809509546,20.746184845518716,-72.78143324957675,"Matt Mervis","27845",670223
"Juan Yepez ",,"1B/DH/OF",999,22.1881,11.440300203859806,-95.1101605973769,21.305113631367174,-72.80504696600974,"Juan Yepez","18400",660766
"RJ Schreck ","TOR","OF",999,26.0276,11.424700327217579,-95.11444396387759,21.305113631367174,-72.8093303325104,"RJ Schreck","sa3022602",702302
"Andrew Pintar ","MIA","OF",999,37.1502,11.275699570775032,-95.15535613666957,21.305113631367174,-72.8502425053024,"Andrew Pintar","sa3020715",801464
"Elehuris Montero ",,"1B",999,32.425,13.25409959256649,-94.61213309890985,20.746184845518716,-72.86594825339114,"Elehuris Montero","20543",660707
"Brendan Rodgers ","BOS","2B",999,31.474,11.806200370192528,-95.00969284682964,21.08561731868389,-72.92407552814575,"Brendan Rodgers","17907",663898
"Tim Elko ","CHW","1B",999,35.1777,12.677599858492613,-94.77042663578905,20.746184845518716,-73.02424179027034,"Tim Elko","31522",671284
"Kemp Alderman ","MIA","OF",999,24.6147,10.425799682736397,-95.38871905311048,21.305113631367174,-73.08360542174331,"Kemp Alderman","sa3022562",694580
"Max Anderson ","DET","2B",999,24.6147,11.110500007867813,-95.20071612828431,21.08561731868389,-73.11509880960043,"Max Anderson","sa3022567",801194
"Jase Bowen ","SDP","OF",999,29.9374,10.307900331914425,-95.42109149690242,21.305113631367174,-73.11597786553524,"Jase Bowen","sa3011267",687749
"Kristian Robinson ","ARI","OF",999,29.9374,10.23460054397583,-95.44121792888409,21.305113631367174,-73.13610429751692,"Kristian Robinson","sa3006884",677565
"Victor Mesa Jr. ","TBR","OF",999,21.9751,10.185899995267391,-95.45458997686153,21.305113631367174,-73.14947634549436,"Victor Mesa Jr.","25999",683748
"Jonathon Long ","CHC","1B",999,26.0276,12.012799847871065,-94.95296539301447,20.746184845518716,-73.20678054749575,"Jonathon Long","sa3022864",675085
"Justin Dean ","CHC","OF",999,34.731,9.901999771595001,-95.53254243350595,21.305113631367174,-73.22742880213877,"Justin Dean","25005",681909
"Cavan Biggio ","HOU","1B/2B/3B/OF/DH",999,32.8664,10.603600390255451,-95.3398990776806,21.08561731868389,-73.25428175899671,"Cavan Biggio","19252",624415
"Willie Calhoun ",,"DH/OF",999,19.9798,9.789800137281418,-95.56334986654072,21.305113631367174,-73.25823623517356,"Willie Calhoun","17838",641432
"Jake Cave ",,"OF",999,23.1075,9.760499760508537,-95.57139507453847,21.305113631367174,-73.26628144317131,"Jake Cave","14477",595909
"Andrew Pinckney ","WSN","OF",999,29.6892,9.696200653910637,-95.58905012691748,21.305113631367174,-73.28393649555032,"Andrew Pinckney","sa3022670",687605
"Seth Brown ","NYY","OF",999,19.0281,9.344699636101723,-95.68556420322491,21.305113631367174,-73.38045057185774,"Seth Brown","18171",664913
"Brennen Davis ","SEA","OF",999,25.6546,8.97609993442893,-95.78677318394394,21.305113631367174,-73.48165955257677,"Brennen Davis","sa3007876",680695
"Edward Olivares ","TBR","OF",999,18.2958,8.861200161278248,-95.81832201285684,21.305113631367174,-73.51320838148969,"Edward Olivares","19698",658668
"Trey Mancini ","LAA","1B/DH/OF",999,21.962,8.730000205338001,-95.8543464961943,21.305113631367174,-73.54923286482712,"Trey Mancini","15149",641820
"Tommy Troy ","ARI","2B/SS",999,50.0566,22.75480031967163,-92.0034596997098,17.370232310689723,-73.63322738902006,"Tommy Troy","sa3022561",694371
"Max Schuemann ","NYY","2B/3B/SS",999,57.5088,22.607700139284134,-92.04385001813122,17.370232310689723,-73.6736177074415,"Max Schuemann","24488",680474
"Albert Almora Jr. ",,"OF",999,20.11,8.138699777424335,-96.01670396240027,21.305113631367174,-73.7115903310331,"Albert Almora Jr.","14109",546991
"Nick Senzel ","LAD","OF",999,20.1396,8.03849969804287,-96.04421659427744,21.305113631367174,-73.73910296291028,"Nick Senzel","19293",669222
"Oscar Colás ",,"OF",999,22.8697,7.9161000698804855,-96.07782471048178,21.305113631367174,-73.77271107911461,"Oscar Colas","30162",693049
"Connor Joe ","SEA","OF",999,19.9565,7.906099908053875,-96.08057052438478,21.305113631367174,-73.77545689301763,"Connor Joe","16572",656582
"Hunter Renfroe ",,"OF",999,16.2555,7.898000210523605,-96.08279451460359,21.305113631367174,-73.7776808832364,"Hunter Renfroe","15464",592669
"Dustin Harris ","CHW","OF/DH",999,17.2824,7.732399806380272,-96.12826456798112,21.305113631367174,-73.82315093661396,"Dustin Harris","25705",687957
"Cristian Pache ","NYM","OF",999,29.9485,7.659600228071213,-96.14825365392991,21.305113631367174,-73.84314002256275,"Cristian Pache","19948",665506
"Harold Ramírez ",,"DH/OF",999,17.9613,7.446899920701981,-96.2066562549352,21.305113631367174,-73.90154262356803,"Harold Ramirez","14387",623912
"Nicky Lopez ","COL","2B/3B/SS/OF",999,50.4762,21.62869994342327,-92.3126609029397,17.370232310689723,-73.94242859224998,"Nicky Lopez","19339",670032
"Drew Avans ","COL","OF",999,17.8893,7.243200205266476,-96.26258750088691,21.305113631367174,-73.95747386951973,"Drew Avans","25183",682183
"Joshua Palacios ",,"OF",999,16.1874,7.18999994918704,-96.2771950647763,21.305113631367174,-73.97208143340912,"Joshua Palacios","19818",641943
"Estevan Florial ",,"OF",999,17.1118,7.133999802172184,-96.29257141417041,21.305113631367174,-73.98745778280323,"Estevan Florial","19151",664314
"Corey Julks ","DET","OF",999,16.3257,6.9205997586250305,-96.35116614659907,21.305113631367174,-74.0460525152319,"Corey Julks","20311",667452
"Jordyn Adams ","MIL","OF",999,25.5914,6.9187000542879105,-96.351687761616,21.305113631367174,-74.04657413024883,"Jordyn Adams","23788",677941
"Jud Fabian ","BAL","OF",999,23.2258,6.8664998561143875,-96.36602073265882,21.305113631367174,-74.06090710129168,"Jud Fabian","sa3019942",682983
"Nick Gordon ",,"OF",999,18.1888,6.736500233411789,-96.40171563216059,21.305113631367174,-74.09660200079344,"Nick Gordon","16337",624503
"Alex Ramírez ",,"OF",999,18.6449,6.596900142729282,-96.44004659884924,21.305113631367174,-74.13493296748206,"Alex Ramirez","sa3014695",691267
"Tirso Ornelas ","SDP","OF/DH",999,14.4042,6.528800306841731,-96.45874524387264,21.305113631367174,-74.15363161250548,"Tirso Ornelas","22566",672359
"Jordan Diaz ","ATH","2B/3B",999,15.2734,7.29200005531311,-96.2491881870512,21.08561731868389,-74.1635708683673,"Jordan Diaz","22650",672478
"Justice Bigbie ","DET","OF",999,15.4286,6.388299992308021,-96.49732339127787,21.305113631367174,-74.19220975991071,"Justice Bigbie","sa3016971",694425
"Daz Cameron ","MIL","OF",999,14.7145,6.334900051355362,-96.5119857840301,21.305113631367174,-74.20687215266291,"Daz Cameron","18353",663662
"Ji Hwan Bae ","NYM","OF/DH",999,15.7919,6.169400051236153,-96.55742826877722,21.305113631367174,-74.25231463741005,"Ji Hwan Bae","23818",678225
"DJ Stewart ",,"OF",999,16.6255,6.159300025552511,-96.5602015029932,21.305113631367174,-74.25508787162603,"DJ Stewart","17766",621466
"Eddie Rosario ",,"OF/DH",999,14.3812,6.026400029659271,-96.59669277811057,21.305113631367174,-74.29157914674339,"Eddie Rosario","12155",592696
"Matthew Batten ",,"2B/3B",999,22.8103,6.661300033330917,-96.4223638735062,21.08561731868389,-74.3367465548223,"Matthew Batten","20157",676946
"Sandro Fabian ",,"OF",999,12.2274,5.844699969515204,-96.64658342587916,21.305113631367174,-74.34146979451201,"Sandro Fabian","19910",660758
"Aidan Miller ","PHI","SS",999,47.1326,20.171299934387207,-92.7128293478545,17.370232310689723,-74.34259703716477,"Aidan Miller","sa3022609",805795
"Zach DeLoach ",,"OF",999,17.7239,5.787599980831146,-96.6622617664409,21.305113631367174,-74.35714813507373,"Zach DeLoach","27471",676113
"Tucker Flint ","LAA","OF",999,22.1615,5.770499832928181,-96.66695707284389,21.305113631367174,-74.36184344147671,"Tucker Flint","sa3019856",687272
"Ryan Noda ","BAL","1B/OF/DH",999,18.5006,5.766799947246909,-96.66797297615818,21.305113631367174,-74.36285934479102,"Ryan Noda","23312",676116
